id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t18;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codi3_8x;i3_8x_2;codi3_est;i3_est_2;codi3_otr;i3_otr_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e8;e12;e13;e14;edad_30;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;sn1_1;sn1_7;sn1_2;sn1_3;sn1_4;sn1_5;s2;sn2;sn2_cant;sn4;sn5;sn16;s28;s29;fexp
2534;1;1;12;4;47;2;1;2;0;0;1;3;0;0;0;0;0;0;2;36.00;2;0;1;8600;7;2;2;4;40311;0;0;2;1;0;2;0;0;1;40000;1;40000;1;43000;2;0;1;83000;2;0;2;0;2;0;2;0;2;0;2;0;1;83000;1;153000;38250;2;0;0;0;14;1;0;47;7;19;1;1;0;1987;3;2;1;2;2;2;2;1;2;0;3;6;1;1;2;330
2534;1;2;12;4;41;1;2;2;0;0;1;3;0;0;0;0;0;0;2;42.00;2;0;2;8600;7;1;2;4;40311;0;0;1;1;0;2;0;0;1;30000;1;30000;1;40000;2;0;1;70000;2;0;2;0;2;0;2;0;2;0;2;0;1;70000;1;153000;38250;2;0;0;0;14;1;0;41;7;19;1;1;0;1990;3;2;1;2;2;2;2;1;2;0;1;6;1;0;0;330
2534;1;3;12;4;9;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;153000;38250;1;3;3;4;0;0;0;9;2;3;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;7;1;0;0;330
2534;1;4;12;4;11;2;3;0;2;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;153000;38250;1;3;3;6;0;0;0;11;2;5;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;7;1;0;0;330
2535;1;1;15;4;47;1;1;3;0;0;1;2;0;0;0;0;0;0;1;45.00;2;0;2;6900;5;2;1;1;11131;2;0;0;0;0;0;2;0;1;60000;1;60000;0;0;2;0;1;60000;2;0;2;0;2;0;2;0;2;0;2;0;1;60000;1;60000;60000;2;0;0;0;14;2;1;46;7;18;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;6;2;0;0;241
2536;1;1;13;4;47;1;1;2;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;3501;10;2;2;3;20332;0;0;1;1;0;2;0;0;9;35000;9;35000;0;0;2;0;9;35000;2;0;2;0;2;0;2;0;2;0;2;0;9;35000;9;35000;8750;2;0;0;0;14;1;0;47;7;19;3;3;0;2005;3;2;1;2;2;2;2;2;2;0;3;6;3;0;0;236
2536;1;2;13;4;48;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;35000;8750;2;0;0;0;13;1;0;47;7;17;3;3;0;2005;3;2;1;2;2;2;2;1;1;4;1;6;3;1;2;236
2536;1;3;13;4;14;1;3;6;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;35000;8750;1;2;7;2;0;0;0;14;4;8;3;3;0;2005;3;2;1;2;2;2;2;2;2;0;3;6;1;0;0;236
2536;1;4;13;4;11;2;3;0;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;35000;8750;1;2;3;6;0;0;0;11;2;5;1;1;0;1;3;2;1;2;2;2;2;1;1;1;1;6;3;0;0;236
2537;1;1;13;4;47;1;1;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;3200;1;2;3;4;10332;0;0;1;1;0;2;0;0;1;37000;1;37000;0;0;2;0;1;37000;2;0;2;0;2;0;2;0;2;0;2;0;1;37000;1;37000;7400;2;0;0;0;14;1;0;47;7;19;2;2;0;1980;3;2;1;2;2;2;2;2;2;0;3;6;3;0;0;566
2537;1;2;13;4;45;2;2;2;0;0;3;0;1;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;37000;7400;2;0;0;0;12;1;0;44;7;15;1;1;0;1;3;2;1;2;2;2;2;4;2;0;3;6;3;1;3;566
2537;1;3;13;4;13;2;3;0;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;37000;7400;1;1;7;1;0;0;0;13;4;7;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;6;2;0;0;566
2537;1;4;13;4;7;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37000;7400;1;1;3;2;0;0;0;7;2;1;1;1;0;1;3;2;1;2;2;2;2;1;2;0;1;6;2;0;0;566
2537;1;5;13;4;6;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37000;7400;1;1;2;0;0;0;0;5;1;0;1;1;0;1;3;2;1;2;2;2;2;1;1;1;3;1;2;0;0;566
2538;1;1;6;4;48;1;1;1;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;4;10332;0;0;1;1;0;2;0;0;1;50000;1;50000;0;0;2;0;1;50000;2;0;2;0;2;0;2;0;2;0;2;0;1;50000;1;65000;16250;1;1;12;2;0;0;0;47;6;13;6;6;0;1974;2;1;2;2;2;2;2;1;1;1;1;5;2;0;0;220
2538;1;2;6;4;42;2;2;1;0;0;3;0;2;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;2;0;2;0;2;0;1;15000;1;15000;1;65000;16250;2;0;0;0;13;2;3;42;6;15;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;1;2;220
2538;1;3;6;4;10;2;3;0;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;65000;16250;1;2;3;5;0;0;0;10;2;4;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;5;2;0;0;220
2538;1;4;6;4;6;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;65000;16250;1;2;3;1;0;0;0;6;2;0;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;5;2;0;0;220
2539;1;1;6;4;48;2;1;2;0;0;1;3;0;0;0;0;0;0;1;28.00;2;0;2;8501;7;1;2;4;10333;0;0;1;1;0;2;0;0;9;12000;9;12000;0;0;2;0;9;12000;2;0;2;0;2;0;2;0;9;8000;9;8000;9;20000;9;40000;13333;1;3;13;2;0;0;0;47;6;13;6;6;0;1984;2;1;2;2;2;2;2;3;2;0;3;5;3;1;3;165
2539;1;2;6;4;63;1;2;2;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;4;10333;0;0;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;40000;13333;2;0;0;0;13;1;0;63;7;17;3;3;0;1975;3;2;1;2;2;2;2;1;1;1;3;6;3;0;0;165
2539;1;3;6;4;12;2;3;0;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;40000;13333;1;2;3;6;0;0;0;11;2;5;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;1;0;0;165
2540;1;1;11;4;48;1;1;6;0;0;1;3;0;0;0;0;0;0;2;40.00;2;0;1;8401;6;1;3;3;10332;0;0;1;1;0;2;0;0;1;10000;1;10000;1;10000;2;0;1;20000;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;1;20000;20000;1;1;14;1;0;0;0;48;7;17;1;1;0;1;2;1;2;2;2;2;2;1;2;0;1;7;2;0;0;169
2541;1;1;1;3;48;2;1;3;0;0;1;3;0;0;0;0;0;0;1;37.00;2;0;2;9700;9;0;0;0;55314;0;0;3;1;0;2;0;0;1;7000;1;7000;0;0;2;0;1;7000;2;0;2;0;2;0;1;3500;2;0;1;3500;1;10500;9;19180;4795;2;0;0;0;3;2;4;47;2;4;5;5;2003;2003;1;2;2;2;2;2;2;1;1;2;3;3;3;1;4;95
2541;1;2;1;3;20;2;3;6;95;1;1;3;0;0;0;0;0;0;1;20.00;2;0;2;9700;9;0;0;0;55314;0;0;3;1;0;2;0;0;1;5300;1;5300;0;0;2;0;1;5300;2;0;2;0;2;0;2;0;2;0;2;0;1;5300;9;19180;4795;1;3;12;2;0;0;0;20;6;13;5;5;2003;2003;1;2;2;2;2;2;2;3;2;0;3;2;2;2;0;95
2541;1;3;1;3;18;2;3;6;95;1;1;3;0;0;0;0;0;0;1;20.00;2;0;1;8501;7;2;2;3;41313;0;0;3;1;0;2;0;0;1;2000;1;2000;0;0;2;0;1;2000;2;0;2;0;2;0;9;1030;2;0;9;1030;9;3030;9;19180;4795;2;0;0;0;7;1;0;18;5;12;5;5;2003;2003;1;2;2;2;2;2;2;2;2;0;3;2;1;2;0;95
2541;1;4;1;3;18;2;3;6;95;1;1;3;0;0;0;0;0;0;1;25.00;2;0;2;8501;7;2;2;2;41313;0;0;3;2;3;0;0;0;9;15000;9;15000;0;0;2;0;2;0;2;0;2;0;2;0;1;350;2;0;1;350;1;350;9;19180;4795;1;1;12;1;0;0;0;18;6;12;5;5;2003;2003;1;2;2;2;2;2;2;2;2;0;1;2;2;2;0;95
2542;1;1;4;4;48;2;1;3;0;0;1;3;0;0;0;0;0;0;1;22.00;1;1;1;9700;9;0;0;0;57314;0;0;3;1;0;2;0;0;1;5400;1;5400;0;0;2;0;1;5400;2;0;2;0;2;0;2;0;2;0;2;0;1;5400;1;5400;1800;2;0;0;0;3;1;0;48;3;7;5;5;1996;1996;2;1;2;2;2;2;2;1;1;1;1;5;6;1;2;110
2542;1;2;4;4;17;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;5400;1800;1;2;7;4;0;0;0;17;4;10;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;5;1;0;0;110
2542;1;3;4;4;14;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;5400;1800;1;2;7;1;0;0;0;13;4;7;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;1;0;0;110
2543;1;1;8;3;48;1;1;1;0;0;1;2;0;0;0;0;0;0;1;28.00;2;0;1;4000;2;2;5;1;72113;2;0;0;0;0;0;2;0;1;6000;1;6000;0;0;2;0;1;6000;2;0;2;0;2;0;2;0;2;0;2;0;1;6000;1;9580;2395;2;0;0;0;3;1;0;48;3;7;5;5;1989;1994;1;2;2;2;2;2;2;2;2;0;1;3;4;0;0;35
2543;1;2;8;3;48;2;2;1;0;0;3;0;1;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;3580;2;0;1;3580;1;3580;1;9580;2395;2;0;0;0;3;1;0;48;3;7;5;5;1989;1994;1;2;2;2;2;2;2;1;1;4;1;2;5;1;3;35
2543;1;3;8;3;16;2;3;6;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9580;2395;1;1;7;4;0;0;0;16;4;10;1;1;0;1;1;2;2;2;2;2;2;2;2;0;3;2;1;2;0;35
2543;1;4;8;3;14;1;3;6;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9580;2395;1;1;7;1;0;0;0;13;4;7;1;1;0;1;1;2;2;2;2;2;2;1;2;0;1;2;4;0;0;35
2544;1;1;3;4;48;1;1;6;0;0;1;3;0;0;0;0;0;0;1;48.00;1;1;2;5601;3;2;2;2;53314;0;0;1;1;0;2;0;0;1;13000;1;13000;0;0;2;0;1;13000;2;0;2;0;2;0;2;0;2;0;2;0;1;13000;1;13000;13000;2;0;0;0;3;2;5;48;2;5;3;3;0;1992;2;1;2;2;2;2;2;4;2;0;1;5;2;0;0;242
2545;1;1;3;4;48;2;1;3;0;0;1;3;0;0;0;0;0;0;1;45.00;1;1;2;5500;3;2;1;1;10313;0;0;1;1;0;2;0;0;1;7500;1;7500;0;0;2;0;1;7500;2;0;2;0;2;0;2;0;2;0;2;0;1;7500;1;7500;7500;2;0;0;0;3;2;6;48;2;6;3;3;0;2010;2;1;2;2;2;2;2;1;2;0;1;3;3;1;3;265
2546;1;1;1;3;48;2;1;2;0;0;1;3;0;0;0;0;0;0;1;48.00;2;0;2;4803;3;2;3;2;30324;0;0;3;1;0;2;0;0;1;12000;1;12000;0;0;2;0;1;12000;2;0;2;0;2;0;1;1200;2;0;1;1200;1;13200;9;35800;5967;2;0;0;0;3;1;0;47;3;7;5;5;2011;2011;1;2;2;2;2;2;2;2;2;0;3;2;2;1;7;144
2546;1;2;1;3;50;1;2;2;0;0;1;3;0;0;0;0;0;0;1;63.00;2;0;2;5601;3;2;3;3;53314;0;0;3;1;0;2;0;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;9;35800;5967;2;0;0;0;3;1;0;49;3;7;5;5;2011;2011;1;2;2;2;2;2;2;2;2;0;3;2;2;0;0;144
2546;1;3;1;3;13;1;3;0;2;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;35800;5967;1;1;3;7;0;0;0;13;2;6;5;5;2011;2011;1;2;2;2;2;2;2;1;1;1;3;2;1;0;0;144
2546;1;4;1;3;17;2;3;6;2;1;1;3;0;0;0;0;0;0;1;3.00;1;1;2;3800;10;1;2;4;56314;0;0;3;1;0;2;0;0;1;1500;1;1500;0;0;2;0;1;1500;2;0;2;0;2;0;1;1100;2;0;1;1100;1;2600;9;35800;5967;2;0;0;0;7;2;3;17;4;10;5;5;2011;2011;1;2;2;2;2;2;2;2;2;0;3;2;2;1;1;144
2546;1;5;1;3;0;1;5;0;95;4;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;35800;5967;3;0;0;0;0;0;0;0;8;0;1;1;0;1;1;2;2;2;2;2;2;1;1;1;3;2;1;0;0;144
2546;1;6;1;3;22;1;3;6;2;1;1;3;0;0;0;0;0;0;1;55.00;2;0;2;4000;2;2;2;4;72313;0;0;3;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;2;0;2;0;2;0;2;0;2;0;9;10000;9;35800;5967;2;0;0;0;7;1;0;22;5;12;5;5;2011;2011;1;2;2;2;2;2;2;2;2;0;3;2;1;0;0;144
2547;1;1;3;4;48;2;1;6;0;0;1;3;0;0;0;0;0;0;1;54.00;2;0;2;9700;9;0;0;0;55314;0;0;1;1;0;2;0;0;1;9000;1;9000;0;0;2;0;1;9000;2;0;2;0;2;0;2;0;2;0;2;0;1;9000;9;28000;7000;2;0;0;0;3;1;0;48;3;7;3;3;0;1985;2;1;2;2;2;2;2;1;2;0;3;5;4;1;2;255
2547;1;2;3;4;22;1;3;6;95;1;1;3;0;0;0;0;0;0;1;16.00;1;1;1;4805;3;2;5;2;34314;0;0;3;1;0;2;0;0;9;6000;9;6000;0;0;2;0;9;6000;2;0;2;0;2;0;2;0;2;0;2;0;9;6000;9;28000;7000;2;0;0;0;3;1;0;22;3;7;1;1;0;1;1;2;2;2;2;2;2;3;2;0;1;2;1;0;0;255
2547;1;3;3;4;27;2;3;6;0;0;1;3;0;0;0;0;0;0;1;48.00;2;0;2;8501;7;2;2;3;56314;0;0;1;1;0;2;0;0;1;13000;1;13000;0;0;2;0;1;13000;2;0;2;0;2;0;2;0;2;0;2;0;1;13000;9;28000;7000;2;0;0;0;3;1;0;26;3;7;1;1;0;1;2;1;2;2;2;2;2;1;1;1;1;5;4;1;1;255
2547;1;4;3;4;10;2;5;0;95;3;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;28000;7000;1;1;3;4;0;0;0;9;2;3;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;0;0;255
2548;1;1;8;4;48;2;1;2;0;0;1;3;0;0;0;0;0;0;1;17.00;1;1;2;1400;1;2;2;3;80323;0;0;3;1;0;2;0;0;1;1200;1;1200;0;0;2;0;1;1200;2;0;2;0;2;0;1;1412;2;0;1;1412;1;2612;1;12812;2562;2;0;0;0;3;1;0;47;3;7;5;5;2004;2004;1;2;2;2;2;2;2;1;1;1;1;1;5;1;3;173
2548;1;2;8;4;49;1;2;2;0;0;1;3;0;0;0;0;0;0;1;45.00;1;1;1;1400;1;2;2;5;80323;0;0;3;1;0;2;0;0;1;9000;1;9000;0;0;2;0;1;9000;2;0;2;0;2;0;2;0;2;0;2;0;1;9000;1;12812;2562;2;0;0;0;3;1;0;48;3;7;5;5;2004;2004;1;2;2;2;2;2;2;1;1;1;1;2;5;0;0;173
2548;1;3;8;4;22;2;3;6;2;1;1;3;0;0;0;0;0;0;1;8.00;1;2;2;9602;8;2;2;2;56314;0;0;3;1;0;2;0;0;1;1200;1;1200;0;0;2;0;1;1200;2;0;2;0;2;0;2;0;2;0;2;0;1;1200;1;12812;2562;1;1;13;1;0;0;0;22;6;12;5;5;2006;2006;1;2;2;2;2;2;2;2;2;0;1;2;4;2;0;173
2548;1;4;8;4;15;2;3;6;2;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;12812;2562;1;1;7;2;0;0;0;15;4;8;5;5;2013;2013;1;2;2;2;2;2;2;2;2;0;3;2;1;2;0;173
2548;1;5;8;4;4;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12812;2562;1;1;18;0;0;0;0;4;1;0;1;1;0;1;1;2;2;2;2;2;2;1;2;0;3;2;2;0;0;173
2549;1;1;9;4;48;2;1;3;0;0;1;2;0;0;0;0;0;0;2;38.00;2;0;2;9503;8;2;1;1;82123;2;0;0;0;0;0;2;0;1;5000;1;5000;1;10000;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;1;22000;5500;2;0;0;0;3;2;3;47;2;3;5;5;1997;1997;1;2;2;2;2;2;2;4;2;0;1;1;1;1;3;142
2549;1;2;9;4;20;1;3;6;95;1;1;3;0;0;0;0;0;0;1;24.00;1;1;2;1400;1;2;2;2;80323;0;0;3;1;0;2;0;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;2;0;2;0;2;0;2;0;1;4000;1;22000;5500;2;0;0;0;7;2;3;20;4;10;5;5;1997;1997;1;2;2;2;2;2;2;6;2;0;0;0;1;0;0;142
2549;1;3;9;4;23;2;3;6;95;1;1;3;0;0;0;0;0;0;2;28.00;1;1;1;9700;9;0;0;0;57314;0;0;3;1;0;2;0;0;1;2000;1;2000;1;1000;2;0;1;3000;2;0;2;0;2;0;2;0;2;0;2;0;1;3000;1;22000;5500;2;0;0;0;7;1;0;23;5;12;5;5;1997;1997;1;2;2;2;2;2;2;4;2;0;1;1;1;2;0;142
2549;1;4;9;4;15;2;3;6;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;22000;5500;1;1;7;2;0;0;0;15;4;8;1;1;0;1;1;2;2;2;2;2;2;4;2;0;1;1;1;2;0;142
2550;1;1;8;3;48;2;1;1;0;0;1;3;0;0;0;0;0;0;1;14.00;1;1;1;4807;3;2;1;1;30313;1;1;3;0;0;0;2;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;2;0;2;0;2;0;2;0;1;4000;1;23000;7667;2;0;0;0;3;2;6;48;2;6;5;5;1987;1987;2;1;2;2;2;2;2;1;1;2;1;5;3;1;3;29
2550;1;2;8;3;45;1;2;1;0;0;1;3;0;0;0;0;0;0;1;66.00;1;1;2;2500;1;2;2;3;80313;0;0;1;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;1;23000;7667;2;0;0;0;3;2;6;45;2;6;5;5;1990;1990;2;1;2;2;2;2;2;1;1;2;1;5;4;0;0;29
2550;1;3;8;3;16;2;3;6;2;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;4000;1;4000;1;4000;1;23000;7667;1;1;7;5;0;0;0;16;4;11;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;1;2;0;29
2551;1;1;8;4;48;1;1;2;0;0;1;2;0;0;0;0;0;0;1;46.00;2;0;2;4000;2;2;5;2;72113;2;0;0;0;0;0;2;0;1;12000;1;12000;0;0;2;0;1;12000;2;0;2;0;2;0;2;0;2;0;2;0;1;12000;1;39200;4900;2;0;0;0;7;1;0;48;5;12;6;6;0;1997;1;2;2;2;2;2;2;4;2;0;3;2;2;0;0;232
2551;1;2;8;4;56;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4200;2;0;2;0;2;0;2;0;1;4200;1;4200;1;39200;4900;2;0;0;0;7;2;1;56;4;8;1;1;0;1;2;1;2;2;2;2;2;1;1;6;3;2;4;1;3;232
2551;1;3;8;4;28;2;3;1;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;39200;4900;2;0;0;0;7;2;3;27;4;10;1;1;0;1;2;1;2;2;2;2;2;1;1;2;3;5;2;1;2;232
2551;1;4;8;4;26;1;4;1;0;0;1;3;0;0;0;0;0;0;1;30.00;2;0;2;8501;7;1;2;4;56313;0;0;1;1;0;2;0;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;1;39200;4900;2;0;0;0;7;1;0;26;5;12;1;1;0;1;2;1;2;2;2;2;2;1;1;1;1;5;2;0;0;232
2551;1;5;8;4;20;1;3;6;1;2;1;2;0;0;0;0;0;0;1;46.00;2;0;2;4000;2;2;5;2;72113;2;0;0;0;0;0;2;0;1;9000;1;9000;0;0;2;0;1;9000;2;0;2;0;2;0;2;0;2;0;2;0;1;9000;1;39200;4900;2;0;0;0;7;1;0;20;5;12;6;6;0;1997;1;2;2;2;2;2;2;4;2;0;1;6;1;0;0;232
2551;1;6;8;4;18;2;3;6;1;2;1;3;0;0;0;0;0;0;1;24.00;2;0;2;5601;3;2;2;4;30313;0;0;1;1;0;2;0;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;2;0;2;0;2;0;2;0;1;4000;1;39200;4900;1;2;7;5;0;0;0;18;4;11;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;2;1;2;0;232
2551;1;7;8;4;5;2;5;0;4;3;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39200;4900;1;2;2;0;0;0;0;5;1;0;1;1;0;1;2;1;2;2;2;2;2;1;2;0;1;5;1;0;0;232
2551;1;8;8;4;0;1;5;0;4;3;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39200;4900;3;0;0;0;0;0;0;888;8;0;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;1;0;0;232
2552;1;1;6;4;48;2;1;5;0;0;1;3;0;0;0;1;1;2;0;0.00;0;0;2;8401;6;1;2;4;11333;0;0;1;1;0;2;0;0;1;17000;1;17000;0;0;2;0;1;17000;2;0;2;0;2;0;2;0;1;3000;1;3000;1;20000;1;20000;6667;2;0;0;0;7;1;0;48;5;12;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;5;3;1;2;232
2552;1;2;6;4;12;1;3;0;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;6667;1;1;3;7;0;0;0;12;2;6;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;5;3;0;0;232
