id;nhogar;comuna;dominio;v2_2;v4;h2;h3;hacinam_2;tipoho;fexp
3631;1;2;4;2;3;1;3;1;3;153
3632;1;14;4;2;3;2;3;1;3;258
3633;1;4;4;2;2;1;2;1;1;158
3634;1;13;4;2;3;1;3;1;1;280
3635;1;15;4;2;3;2;3;1;1;370
3636;1;12;4;2;2;1;2;1;4;249
3637;1;13;4;2;3;2;3;1;3;275
3638;1;2;4;2;1;2;1;3;5;141
3639;1;10;4;2;1;2;1;1;1;160
3640;1;3;4;2;2;2;2;1;1;213
3641;1;3;4;2;3;1;3;1;4;127
3642;1;4;4;2;3;1;3;1;3;75
3643;1;1;4;2;10;1;10;1;3;218
3644;1;14;4;2;5;3;5;1;1;794
3645;1;6;4;2;2;3;2;1;3;144
3646;1;13;4;2;3;1;3;1;1;400
3647;1;8;4;1;3;1;3;1;3;212
3648;1;10;4;2;2;2;2;1;1;104
3649;1;5;4;2;5;1;5;1;3;198
3650;1;10;4;1;5;1;5;1;4;88
3651;1;10;4;1;2;1;2;1;1;111
3652;1;14;4;2;4;1;4;1;3;208
3653;1;10;4;1;2;1;2;1;3;219
3654;1;12;4;2;4;2;4;1;4;91
3655;1;4;4;2;4;1;4;1;3;101
3656;1;10;4;2;2;1;2;1;1;194
3657;1;14;4;2;1;2;1;1;1;477
3658;1;4;4;1;4;1;4;1;3;180
3659;1;6;4;2;3;1;3;1;1;229
3660;1;11;4;1;4;1;4;1;3;175
3661;1;8;4;1;3;1;3;1;3;240
3662;1;7;4;2;3;1;3;1;4;366
3663;1;4;4;2;4;1;4;1;3;101
3664;1;12;4;1;5;1;5;1;4;412
3665;1;2;4;2;5;1;5;1;3;151
3666;1;15;4;2;4;1;4;1;3;203
3667;1;5;4;1;6;1;6;1;1;276
3668;1;8;4;2;3;2;3;1;4;56
3669;1;14;4;2;3;1;3;1;3;129
3670;1;1;4;2;2;1;2;1;4;259
3671;1;6;4;2;2;2;2;1;1;265
3672;1;10;4;2;3;1;3;1;3;317
3673;1;3;4;2;4;3;4;1;1;70
3674;1;3;4;2;3;1;3;1;3;41
3675;1;1;4;2;3;2;3;1;3;262
3676;1;2;4;2;2;2;2;1;4;185
3677;1;14;4;2;4;1;4;1;3;151
3678;1;3;4;2;3;1;3;1;1;198
3679;1;11;4;2;3;3;3;1;5;152
3680;1;4;4;2;3;1;3;1;1;72
3681;1;14;4;2;2;1;2;1;1;446
3682;1;3;4;2;5;1;5;1;3;107
3683;1;7;4;2;4;1;4;1;3;192
3684;1;8;4;1;5;1;5;1;3;86
3685;1;3;4;9;1;2;1;1;1;270
3686;1;4;4;2;3;1;3;1;3;82
3687;1;11;4;1;4;1;1;1;1;235
3687;2;11;4;1;4;1;1;1;1;235
3687;3;11;4;1;4;1;1;1;1;235
3688;1;8;3;1;2;3;2;2;3;120
3689;1;4;4;1;3;1;3;1;6;185
3690;1;1;3;1;3;1;3;1;1;61
3691;1;2;4;2;3;3;3;1;3;143
3692;1;11;4;2;3;1;3;1;3;248
3693;1;14;4;2;1;2;1;1;1;451
3694;1;7;4;2;1;3;1;2;3;213
3695;1;2;4;2;1;3;1;2;3;129
3696;1;9;4;1;4;2;4;1;5;462
3697;1;12;4;2;2;1;2;1;3;378
3698;1;6;4;2;3;1;3;1;3;174
3699;1;6;4;2;3;1;3;1;3;207
3700;1;7;4;2;6;1;6;1;3;265
3701;1;4;4;9;2;2;2;1;3;95
3702;1;5;4;2;3;1;3;1;4;316
3703;1;10;4;1;2;1;2;1;3;159
3704;1;6;4;2;3;3;3;1;6;255
3705;1;8;4;2;4;1;4;1;4;59
3706;1;8;4;1;3;1;3;1;3;68
3707;1;2;4;2;2;1;2;1;1;185
3708;1;15;4;1;3;2;3;1;1;318
3709;1;11;4;2;4;1;4;1;3;141
3710;1;8;4;2;2;2;2;1;1;66
3711;1;11;4;2;3;1;3;1;4;130
3712;1;12;4;2;1;2;1;1;1;600
3713;1;3;4;2;2;1;2;1;3;98
3714;1;12;4;1;3;1;3;1;3;56
3715;1;3;4;2;2;1;2;1;3;114
3716;1;5;4;9;1;2;1;1;1;275
3717;1;1;4;2;1;2;1;3;6;284
3718;1;11;4;1;2;1;2;1;3;144
3719;1;8;4;1;5;1;5;1;3;104
3720;1;5;4;2;2;1;2;1;3;189
3721;1;2;4;2;2;1;2;1;1;313
3722;1;5;4;2;2;1;2;1;1;289
3723;1;1;4;2;3;1;3;2;7;197
3724;1;6;4;2;2;1;2;1;1;522
3725;1;15;4;2;3;3;3;1;4;144
3726;1;13;4;2;4;1;4;1;1;356
3727;1;10;4;2;3;1;3;1;1;124
3728;1;9;4;2;3;1;3;1;1;96
3729;1;15;4;2;4;1;4;1;3;253
3730;1;1;4;2;1;2;1;1;1;77
3731;1;1;4;10;1;2;1;2;2;311
3732;1;14;4;2;2;3;2;1;3;206
3733;1;8;4;2;2;1;2;1;7;58
3734;1;1;4;2;2;1;2;1;1;86
3735;1;4;4;1;2;3;2;2;4;70
3736;1;12;4;2;4;3;4;1;3;145
3737;1;14;4;2;4;1;4;1;7;118
3738;1;13;4;2;4;1;4;1;4;297
3739;1;9;4;2;3;1;3;1;1;119
3740;1;12;4;1;2;1;2;1;3;57
3741;1;15;4;2;3;1;3;1;1;331
3742;1;4;4;2;4;1;4;1;7;52
3743;1;5;4;2;3;1;3;1;3;202
3744;1;5;4;2;3;1;3;1;1;283
3745;1;13;4;1;3;1;3;1;4;380
3746;1;14;4;2;4;1;4;1;7;161
3747;1;14;4;2;3;2;3;1;6;117
3748;1;12;4;1;3;1;3;1;3;79
3749;1;6;4;2;4;1;4;1;5;326
3750;1;4;4;2;2;3;2;1;1;133
3751;1;8;3;1;1;3;1;1;1;26
3752;1;12;4;2;3;2;3;1;1;456
3753;1;12;4;2;4;1;4;1;5;164
3754;1;4;4;1;3;1;3;1;3;223
3755;1;4;4;2;2;2;2;1;4;142
3756;1;2;4;2;5;1;5;1;1;417
3757;1;11;4;1;4;1;4;1;3;192
3758;1;11;4;1;4;1;4;1;3;145
3759;1;15;4;1;5;1;5;1;3;224
3760;1;7;4;1;3;1;3;1;4;193
3761;1;5;4;2;2;2;2;1;1;235
3762;1;3;4;2;2;1;2;1;1;220
3763;1;1;4;2;2;1;2;1;1;190
3764;1;13;4;2;5;1;5;1;3;334
3765;1;4;4;2;1;1;1;1;1;113
3766;1;3;4;2;2;1;2;1;1;256
3767;1;5;4;2;3;1;3;1;3;194
3768;1;5;4;1;4;1;4;1;3;193
3769;1;4;4;2;2;1;2;1;3;62
3770;1;10;4;1;3;3;3;1;7;243
3771;1;2;4;2;5;1;5;1;1;243
3772;1;2;4;2;4;1;4;1;7;221
3773;1;2;4;2;3;2;3;1;4;169
3774;1;1;4;2;1;2;1;1;1;204
3775;1;13;4;2;4;1;4;1;3;234
3776;1;12;4;1;5;1;5;1;4;52
3777;1;5;4;2;3;1;3;1;4;156
3778;1;6;4;2;3;1;3;1;1;104
3779;1;15;4;2;5;1;5;1;3;229
3780;1;3;4;2;3;2;3;1;4;261
3781;1;15;4;2;3;1;3;1;3;281
3782;1;13;4;2;5;1;5;1;3;313
3783;1;12;4;2;4;1;4;1;3;148
3784;1;6;4;2;2;1;2;1;1;393
3785;1;12;4;1;3;1;3;1;4;139
3786;1;13;4;2;3;1;3;1;1;342
3787;1;11;4;2;4;1;4;1;4;142
3788;1;15;4;1;3;1;3;1;3;29
3789;1;9;4;2;2;1;2;1;3;389
3790;1;9;3;2;2;1;2;1;3;36
3791;1;4;3;1;3;3;3;1;3;174
3792;1;8;4;2;3;1;3;1;7;97
3793;1;4;4;9;3;3;3;1;1;140
3794;1;12;4;2;3;1;3;1;3;115
3795;1;6;4;2;2;2;2;1;1;228
3796;1;7;3;1;6;3;6;1;5;149
3797;1;8;3;1;5;3;5;1;6;156
3798;1;1;4;2;2;3;2;1;3;372
3799;1;8;4;1;3;1;3;1;3;53
3800;1;1;3;1;2;3;2;1;3;74
3801;1;6;4;2;4;1;4;1;1;326
3802;1;4;3;1;3;3;3;1;3;152
3803;1;4;4;2;2;2;2;1;3;114
3804;1;4;3;1;5;3;5;1;5;152
3805;1;3;4;2;3;3;3;1;4;159
3806;1;10;4;1;3;1;3;1;3;235
3807;1;6;4;2;3;1;3;1;4;176
3808;1;9;4;2;2;1;2;1;3;390
3809;1;1;4;2;3;2;3;1;3;169
3810;1;9;3;2;2;1;2;2;3;24
3811;1;15;3;1;2;3;2;1;7;15
3812;1;9;4;2;4;1;4;1;7;230
3813;1;10;4;1;3;1;3;1;1;195
3814;1;4;4;1;3;1;3;1;1;83
3815;1;5;4;2;3;1;3;1;2;232
3816;1;8;4;2;3;1;3;1;1;77
3817;1;4;4;2;2;1;2;2;3;119
3818;1;4;4;2;1;2;1;1;1;107
3819;1;8;4;2;4;1;4;1;1;166
3820;1;8;4;1;3;1;3;1;3;78
3821;1;4;4;1;3;1;3;1;7;120
3822;1;7;4;1;3;3;3;1;4;300
3823;1;7;4;2;4;1;4;1;5;152
3824;1;8;4;1;3;1;3;1;4;97
3825;1;14;4;2;2;1;2;1;1;376
3826;1;4;4;1;5;1;5;1;6;173
3827;1;6;4;2;3;1;3;1;1;212
3828;1;8;4;1;5;1;5;1;3;83
3829;1;8;3;1;2;3;2;2;4;37
3830;1;3;4;2;3;1;3;1;1;209
3831;1;2;4;2;2;3;2;1;4;201
3832;1;5;4;2;4;1;4;1;1;337
3833;1;5;4;2;3;3;3;1;3;242
3834;1;2;4;2;2;1;2;1;4;79
3835;1;13;4;2;3;1;3;1;7;222
3836;1;5;4;2;3;1;3;1;3;116
3837;1;13;4;2;3;1;3;1;3;240
3838;1;14;4;2;3;1;3;1;1;353
3839;1;6;4;2;1;2;1;1;1;206
3840;1;10;4;1;3;1;3;1;5;96
3841;1;13;4;2;2;2;2;1;3;428
3842;1;11;4;1;4;1;4;1;3;206
3843;1;9;4;2;2;2;2;1;1;52
3844;1;2;4;2;3;1;3;1;5;150
3845;1;2;4;2;1;3;1;1;1;278
3846;1;6;4;2;3;1;3;1;7;157
3847;1;6;4;2;3;1;3;1;3;146
3848;1;8;4;2;3;1;3;1;5;89
3849;1;1;4;2;6;3;6;1;7;378
3850;1;11;4;1;5;1;5;1;3;120
3851;1;13;4;1;3;1;3;1;3;321
3852;1;11;4;2;4;1;4;1;3;136
3853;1;9;4;2;4;1;4;1;3;120
3854;1;4;4;2;3;1;3;1;3;83
3855;1;3;4;2;4;1;4;1;7;89
3856;1;14;4;2;5;1;5;1;3;259
3857;1;7;4;2;2;2;2;1;1;289
3858;1;12;4;2;5;1;5;1;1;396
3859;1;7;4;2;3;1;3;1;3;281
3860;1;5;4;2;3;1;3;1;1;211
3861;1;10;4;1;4;1;4;1;3;159
3862;1;10;4;2;4;1;4;1;3;500
3863;1;7;4;2;3;1;3;1;3;180
3864;1;3;4;1;4;1;4;1;3;120
3865;1;12;4;1;4;1;4;1;3;53
3866;1;12;4;1;3;1;3;1;5;39
3867;1;1;4;2;3;1;3;1;3;200
3868;1;6;4;2;3;1;3;1;4;231
3869;1;13;4;1;4;1;4;1;3;271
3870;1;2;4;2;3;3;3;1;1;247
3871;1;4;4;2;3;3;3;1;4;166
3872;1;14;4;2;4;1;4;1;4;194
3873;1;6;4;2;3;1;3;1;4;202
3874;1;2;4;2;1;1;1;1;1;278
3875;1;3;4;2;5;1;5;1;3;238
3876;1;7;4;1;4;1;4;1;3;278
3877;1;7;4;1;6;1;6;1;3;279
3878;1;7;4;1;3;1;3;1;3;274
3879;1;11;4;2;2;1;2;1;1;230
3880;1;11;4;1;4;1;4;1;7;317
3881;1;13;4;2;1;1;1;2;7;217
3882;1;15;4;2;5;1;5;1;3;161
3883;1;2;4;2;4;1;4;1;3;97
3884;1;14;4;2;4;1;4;1;4;164
3885;1;2;4;2;4;1;4;1;3;322
3886;1;14;4;2;4;1;4;1;4;380
3887;1;14;4;2;4;1;4;1;3;207
3888;1;13;4;1;5;1;5;1;3;208
3889;1;4;3;1;1;3;1;2;7;330
3890;1;9;4;2;2;1;2;1;1;243
3891;1;6;4;2;3;1;3;1;3;202
3892;1;4;4;1;3;1;3;1;3;135
3893;1;15;4;2;3;3;3;1;3;176
3894;1;9;3;2;2;1;2;1;4;36
3895;1;1;4;10;1;2;1;1;1;174
3896;1;12;4;2;2;2;2;3;7;772
3897;1;8;4;2;3;1;3;1;4;99
3898;1;8;3;1;4;3;4;1;4;26
3899;1;13;4;2;1;3;1;2;3;277
3900;1;11;4;2;4;1;4;1;3;208
3901;1;4;4;9;1;2;1;1;1;151
3902;1;11;4;1;4;1;1;3;5;158
3902;2;11;4;1;4;3;2;2;3;158
3902;3;11;4;1;4;3;1;1;1;158
3903;1;8;4;2;4;1;4;1;5;254
3904;1;9;4;1;3;1;3;1;1;250
3905;1;4;4;2;4;1;4;1;5;131
3906;1;1;3;1;2;1;2;1;3;74
3907;1;9;4;2;3;1;3;1;3;238
3908;1;14;4;2;1;3;1;1;1;508
3909;1;9;4;1;4;1;4;1;5;93
3910;1;2;4;2;2;3;2;1;3;214
3911;1;6;4;1;3;1;3;1;4;148
3912;1;11;4;2;3;1;3;1;4;245
3913;1;9;4;1;3;1;3;1;1;102
3914;1;4;4;1;4;2;4;1;6;180
3915;1;1;4;2;3;1;3;1;3;221
3916;1;12;4;2;3;1;3;1;3;154
3917;1;8;4;2;4;1;4;1;1;98
3918;1;13;4;2;3;3;3;1;1;466
3919;1;4;4;1;4;1;4;1;3;85
3920;1;12;4;2;1;1;1;1;1;352
3921;1;12;4;1;2;1;2;1;7;166
3922;1;8;4;2;3;1;3;1;1;50
3923;1;3;4;10;2;2;2;1;4;121
3924;1;13;4;2;4;1;4;1;1;312
3925;1;8;4;2;3;1;3;1;1;87
3926;1;15;4;1;5;1;5;1;5;178
3927;1;7;3;1;2;3;2;1;3;88
3928;1;15;4;2;2;1;2;1;1;390
3929;1;11;4;2;3;1;3;1;3;151
3930;1;3;4;2;2;2;2;1;3;128
3931;1;7;4;2;3;1;3;1;3;340
3932;1;9;4;1;2;1;2;1;3;295
3933;1;9;4;2;3;3;3;1;3;246
3934;1;9;3;1;2;1;2;2;6;37
3935;1;4;4;2;3;1;3;1;1;110
3936;1;3;4;2;2;2;2;1;3;137
3937;1;2;4;2;3;1;3;1;3;234
3938;1;6;4;1;5;1;5;1;3;115
3939;1;9;4;1;3;1;3;1;5;114
3940;1;8;4;2;3;1;3;1;4;115
3941;1;6;4;2;4;1;4;1;3;276
3942;1;5;4;2;4;2;4;1;1;251
3943;1;5;4;2;2;1;2;1;1;309
3944;1;6;4;2;2;3;2;1;1;222
3945;1;8;3;1;5;3;5;1;1;26
3946;1;2;4;2;3;1;3;1;3;268
3947;1;6;4;2;3;1;3;1;7;190
3948;1;4;4;2;3;3;3;1;1;166
3949;1;4;4;2;2;2;2;1;1;141
3950;1;11;4;1;3;3;3;1;1;112
3951;1;8;4;1;5;1;5;1;3;50
3952;1;9;4;1;4;1;4;1;3;238
3953;1;14;4;2;1;2;1;2;7;345
3954;1;5;4;2;3;1;3;1;1;235
3955;1;4;4;2;3;1;3;1;1;71
3956;1;11;4;1;4;1;4;1;3;218
3957;1;1;4;2;3;1;3;1;1;136
3958;1;6;4;1;99;1;99;9;3;165
3959;1;3;4;2;2;2;2;1;7;107
3960;1;2;4;2;2;1;2;1;1;247
3961;1;1;4;2;1;1;1;1;1;112
3962;1;12;4;1;3;3;3;1;3;264
3963;1;8;4;1;2;1;2;1;3;78
3964;1;6;4;2;4;1;4;1;3;242
3965;1;13;4;2;3;2;3;1;1;349
3966;1;15;4;1;5;1;5;1;4;24
3967;1;12;4;2;3;3;3;1;1;352
3968;1;8;4;1;3;1;3;1;7;102
3969;1;7;4;2;5;1;5;1;3;256
3970;1;13;4;2;3;1;3;1;1;444
3971;1;11;4;2;3;1;3;1;5;197
3972;1;14;4;2;3;1;3;1;3;117
3973;1;10;4;1;6;1;6;1;1;199
3974;1;5;4;2;3;1;3;1;3;202
3975;1;12;4;2;2;1;2;1;1;352
3976;1;10;4;1;5;1;5;1;3;245
3977;1;6;4;2;5;1;5;1;3;142
3978;1;12;4;2;3;1;3;1;4;288
3979;1;13;4;2;2;2;2;1;1;466
3980;1;10;4;2;1;1;1;1;1;235
3981;1;6;4;1;3;1;3;1;7;138
3982;1;5;4;1;5;1;5;1;3;163
3983;1;7;4;2;4;1;4;1;7;241
3984;1;10;4;2;3;1;3;1;1;236
3985;1;10;4;1;4;1;4;1;5;185
3986;1;2;4;2;3;2;3;1;4;127
3987;1;11;4;1;6;1;6;1;3;203
3988;1;1;4;2;2;1;2;1;3;165
3989;1;14;4;2;4;1;4;1;1;677
3990;1;15;4;2;3;1;3;1;4;112
3991;1;1;4;2;3;1;3;1;3;414
3992;1;11;4;1;5;1;5;1;3;131
3993;1;7;4;2;3;1;3;1;1;179
3994;1;10;4;1;6;1;6;1;5;95
3995;1;1;4;2;5;1;5;1;1;134
3996;1;14;4;2;2;2;2;1;1;406
3997;1;14;4;2;3;1;3;1;1;610
3998;1;6;4;2;3;1;3;1;3;149
3999;1;2;4;2;3;2;3;1;1;270
4000;1;1;4;2;2;1;2;1;1;109
4001;1;3;4;10;2;2;2;1;4;141
4002;1;5;4;2;2;3;2;1;3;183
4003;1;9;4;2;1;2;1;1;1;57
4004;1;4;4;2;2;3;2;1;4;143
4005;1;8;4;1;3;1;3;1;3;86
4006;1;7;3;2;3;3;3;1;4;85
4007;1;3;4;10;1;2;1;1;1;168
4008;1;10;4;2;3;2;3;1;3;103
4009;1;9;4;2;2;3;2;1;7;210
4010;1;6;4;2;2;3;2;1;3;110
4011;1;7;3;1;2;3;2;1;3;89
4012;1;9;3;1;2;3;2;2;5;42
4013;1;1;4;10;2;2;2;1;3;201
4014;1;4;4;2;4;2;4;1;7;87
4015;1;1;4;2;1;1;1;1;1;155
4016;1;5;4;2;3;1;3;1;3;302
4017;1;5;4;10;1;2;1;1;1;197
4018;1;1;4;2;3;1;3;1;3;147
4019;1;1;3;2;3;3;3;1;6;76
4020;1;9;4;2;3;1;3;1;1;468
4021;1;9;4;1;3;3;1;2;3;163
4021;2;9;4;1;3;1;1;1;1;163
4022;1;11;4;2;3;1;3;1;4;76
4023;1;4;4;1;6;1;2;1;1;101
4023;2;4;4;1;6;3;4;1;3;101
4024;1;3;4;2;1;3;1;1;1;231
4025;1;8;4;2;3;1;3;1;1;77
4026;1;10;4;1;3;1;3;1;6;221
4027;1;10;4;1;3;1;3;1;3;156
4028;1;8;4;2;3;1;3;1;4;63
4029;1;9;4;1;4;1;4;1;1;234
4030;1;3;4;1;6;1;6;1;3;138
4031;1;3;4;1;3;1;3;1;3;100
4032;1;2;4;9;1;3;1;3;5;129
4033;1;11;4;2;3;1;3;1;1;196
4034;1;12;4;1;3;3;3;1;3;248
4035;1;6;4;2;4;1;4;1;1;373
4036;1;3;4;2;2;1;2;1;1;360
4037;1;9;4;2;4;1;4;1;3;269
4038;1;8;4;1;5;1;5;1;7;135
4039;1;10;4;2;1;2;1;2;3;148
4040;1;4;4;2;3;2;3;1;3;78
4041;1;3;4;2;4;2;4;1;3;106
4042;1;3;4;2;1;2;1;2;7;224
4043;1;2;4;2;4;1;4;1;1;182
4044;1;8;4;1;3;1;3;1;6;103
4045;1;9;4;1;5;1;5;1;3;347
4046;1;10;4;2;4;1;4;1;3;133
4047;1;4;4;2;2;1;2;1;1;83
4048;1;3;4;2;1;1;1;1;1;230
4049;1;6;4;1;4;1;4;1;3;160
4050;1;14;4;2;7;1;7;1;4;307
4051;1;3;4;2;4;1;4;1;5;121
4052;1;2;4;2;2;2;2;1;4;134
4053;1;2;4;2;2;3;2;1;3;79
4054;1;7;4;2;3;1;3;1;3;180
4055;1;1;4;2;2;2;2;1;1;136
4056;1;8;4;2;4;3;4;1;3;186
4057;1;6;4;2;3;1;3;1;1;261
4058;1;3;4;9;1;2;1;1;1;220
4059;1;1;4;10;1;2;1;1;1;228
4060;1;10;4;2;3;1;3;1;3;169
4061;1;7;4;1;3;3;3;1;1;182
4062;1;13;4;2;3;1;3;1;1;444
4063;1;5;4;2;3;1;3;1;3;140
4064;1;14;4;2;2;2;2;1;1;535
4065;1;10;4;1;4;1;4;1;4;187
4066;1;9;4;2;2;1;2;1;1;103
4067;1;2;4;2;2;1;2;1;1;556
4068;1;7;3;1;5;1;5;1;5;138
4069;1;3;4;2;5;2;5;1;5;238
4070;1;9;4;1;3;3;3;1;3;276
4071;1;15;4;2;4;1;4;1;1;237
4072;1;15;4;2;5;1;5;1;3;221
4073;1;8;4;2;3;1;3;1;3;102
4074;1;14;4;2;3;1;3;1;1;331
4075;1;1;4;2;6;1;6;1;7;186
4076;1;12;4;1;4;1;4;1;5;45
4077;1;6;4;2;3;1;3;1;3;138
4078;1;2;4;2;3;3;3;1;1;212
4079;1;15;4;2;5;1;5;1;3;181
4080;1;10;4;2;3;1;3;1;3;170
4081;1;3;4;2;4;1;4;1;3;94
4082;1;14;4;1;4;1;4;1;3;36
4083;1;1;4;2;3;1;3;1;5;330
4084;1;14;4;2;2;2;2;1;1;593
4085;1;4;4;1;3;1;3;1;3;64
4086;1;5;4;2;3;1;3;1;3;123
4087;1;4;4;2;3;3;3;1;1;43
4088;1;10;4;2;3;1;3;1;4;196
4089;1;5;4;2;3;1;3;1;3;216
4090;1;13;4;2;2;1;2;1;1;258
4091;1;3;4;2;2;1;2;1;1;204
4092;1;13;4;2;4;1;4;1;3;178
4093;1;11;4;1;4;1;4;1;3;214
4094;1;11;4;1;4;3;4;1;3;240
4095;1;2;4;2;2;1;2;1;3;207
4096;1;3;4;2;2;2;2;2;3;110
4097;1;5;4;2;2;1;2;1;4;153
4098;1;4;4;2;3;1;3;1;3;53
4099;1;9;4;2;4;1;4;1;1;230
4100;1;3;4;2;3;2;3;1;4;126
4101;1;11;4;2;3;1;3;1;1;191
4102;1;15;4;1;4;1;4;1;3;192
4103;1;4;4;1;3;1;3;1;3;67
4104;1;3;4;2;1;1;1;1;1;238
4105;1;6;4;1;4;1;4;1;4;245
4106;1;1;4;10;1;2;1;1;1;139
4107;1;2;4;2;4;1;4;1;7;198
4108;1;5;4;2;4;1;4;1;3;261
4109;1;5;4;2;3;1;3;1;1;376
4110;1;7;4;1;4;1;4;1;3;241
4111;1;1;4;1;4;2;4;1;7;173
4112;1;1;4;2;4;1;4;1;1;142
4113;1;4;4;2;3;1;3;1;1;50
4114;1;10;4;2;3;1;3;1;7;220
4115;1;1;4;2;6;1;6;1;1;123
4116;1;7;4;1;4;1;4;1;3;224
4117;1;1;4;2;4;2;4;1;1;140
4118;1;1;4;2;3;1;3;1;4;202
4119;1;14;4;2;2;2;2;1;1;335
4120;1;8;4;1;3;1;3;1;3;84
4121;1;12;4;2;2;2;2;1;1;253
4122;1;15;3;1;2;3;2;1;1;35
4123;1;4;4;2;1;2;1;1;1;226
4124;1;8;3;1;3;3;3;2;5;157
4125;1;4;4;1;1;1;1;1;1;133
4126;1;7;4;1;4;1;4;1;4;278
4127;1;15;4;1;3;1;3;1;7;196
4128;1;8;3;1;3;3;3;2;6;156
4129;1;8;4;2;4;3;4;1;7;113
4130;1;5;4;2;3;2;3;1;4;223
4131;1;1;4;2;4;1;4;1;3;232
4132;1;3;4;2;3;2;3;1;5;98
4133;1;7;3;1;3;3;3;1;5;121
4134;1;12;4;2;3;1;3;1;1;407
4135;1;6;4;2;2;1;2;1;1;309
4136;1;8;3;1;4;3;4;1;6;78
4137;1;4;4;1;4;3;4;1;6;124
4138;1;1;4;9;2;3;2;2;4;262
4139;1;12;4;1;2;1;2;1;1;346
4140;1;12;4;2;1;2;1;1;1;453
4141;1;9;4;1;4;3;4;1;3;216
4142;1;4;4;2;2;1;2;1;3;124
4143;1;14;4;2;1;3;1;2;3;172
4144;1;11;4;1;2;1;2;1;4;272
4145;1;11;4;1;5;1;5;1;3;195
4146;1;1;4;2;3;1;3;1;3;294
4147;1;6;4;2;3;2;3;1;4;237
4148;1;7;4;2;2;1;2;1;3;235
4149;1;2;4;2;3;1;3;1;3;240
4150;1;3;4;2;2;2;2;1;4;134
4151;1;15;3;1;2;3;2;1;3;29
4152;1;7;4;1;3;2;3;1;4;171
4153;1;6;4;2;2;2;2;1;3;157
4154;1;2;4;2;2;2;2;1;1;292
4155;1;8;4;1;4;1;4;1;3;50
4156;1;11;4;2;1;3;1;1;1;185
4157;1;1;4;2;2;3;2;1;1;136
4158;1;7;4;2;4;2;4;1;3;226
4159;1;9;4;2;2;3;2;1;1;102
4160;1;6;4;2;3;1;3;1;3;279
4161;1;8;3;1;3;3;3;1;4;26
4162;1;3;4;10;1;2;1;1;1;60
4163;1;1;4;2;3;1;3;1;1;124
4164;1;1;4;10;1;2;1;1;1;155
4165;1;15;4;2;4;1;4;1;3;235
4166;1;11;4;2;3;2;3;1;3;127
4167;1;1;4;9;1;2;1;1;1;96
4168;1;11;4;2;3;3;3;1;4;386
4169;1;11;4;2;3;1;3;1;3;289
4170;1;8;4;1;5;1;5;1;7;119
4171;1;5;4;2;2;1;2;1;3;233
4172;1;4;4;2;4;2;4;1;4;119
4173;1;11;4;2;3;1;3;1;3;174
4174;1;12;4;1;5;1;5;1;3;132
4175;1;9;4;2;3;1;3;1;4;168
4176;1;6;4;2;2;2;2;1;1;411
4177;1;2;4;2;1;2;1;1;1;183
4178;1;14;4;2;2;3;2;1;1;790
4179;1;10;4;1;3;1;3;1;1;292
4180;1;1;4;2;1;1;1;1;1;137
4181;1;14;4;2;2;1;2;1;1;508
4182;1;2;4;2;1;2;1;1;1;224
4183;1;7;4;2;3;1;3;1;1;218
4184;1;5;4;2;3;1;3;1;1;231
4185;1;2;4;2;4;1;4;1;1;149
4186;1;13;4;2;4;1;4;1;3;251
4187;1;9;4;1;3;1;3;1;5;114
4188;1;4;4;2;4;1;4;1;3;32
4189;1;10;4;2;4;1;4;1;1;174
4190;1;3;4;2;4;1;4;1;1;274
4191;1;13;4;2;3;3;3;1;3;374
4192;1;10;4;2;4;1;4;1;1;137
4193;1;12;4;1;4;1;4;1;3;252
4194;1;12;4;2;4;1;4;1;7;223
4195;1;15;4;2;3;1;3;1;3;294
4196;1;2;4;2;4;1;4;1;3;89
4197;1;15;4;2;2;2;2;1;7;227
4198;1;3;4;2;1;1;1;2;3;185
4199;1;9;4;1;3;1;3;1;1;147
4200;1;3;4;10;1;2;1;2;7;159
4201;1;6;4;2;3;1;3;1;3;236
4202;1;6;4;2;2;1;2;1;3;221
4203;1;1;4;2;3;1;3;1;1;780
4204;1;14;4;2;4;2;4;1;5;160
4205;1;11;4;1;3;1;3;1;3;160
4206;1;5;4;2;4;1;4;1;3;189
4207;1;15;4;2;4;1;4;1;3;197
4208;1;12;4;2;4;1;4;1;3;166
4209;1;5;4;2;4;1;4;1;3;251
4210;1;7;4;1;4;1;4;1;3;209
4211;1;1;4;2;4;2;4;1;3;184
4212;1;1;4;2;2;1;2;1;1;127
4213;1;15;4;2;3;1;3;1;1;271
4214;1;5;4;1;5;1;5;1;3;221
4215;1;13;4;2;3;3;3;1;1;466
4216;1;14;4;2;6;1;6;1;3;129
4217;1;14;4;2;4;2;4;1;1;677
4218;1;11;4;2;2;1;2;1;4;145
4219;1;10;4;2;3;1;3;1;5;107
4220;1;14;4;2;2;3;2;1;1;423
4221;1;4;4;1;3;3;3;1;7;55
4222;1;3;4;2;2;3;2;1;1;196
4223;1;15;4;2;2;1;2;1;3;260
4224;1;15;4;2;1;2;1;2;7;326
4225;1;4;4;2;3;1;3;1;3;113
4226;1;7;3;2;2;3;2;1;4;100
4227;1;3;4;2;3;1;3;1;6;114
4228;1;4;3;1;3;3;3;1;5;152
4229;1;1;4;2;2;3;2;1;3;285
4230;1;13;4;2;3;3;3;1;3;242
